START_ID,END_ID,TYPE
center_872,421321,LOCATED_AT
center_873,610724,LOCATED_AT
center_874,420102,LOCATED_AT
center_875,420104,LOCATED_AT
center_876,440311,LOCATED_AT
center_877,611022,LOCATED_AT
center_878,530103,LOCATED_AT
center_879,440800,LOCATED_AT
center_880,410326,LOCATED_AT
center_881,510112,LOCATED_AT
center_882,440604,LOCATED_AT
center_883,511302,LOCATED_AT
center_884,120104,LOCATED_AT
center_885,510703,LOCATED_AT
center_886,520303,LOCATED_AT
center_887,370702,LOCATED_AT
center_888,230404,LOCATED_AT
center_889,370705,LOCATED_AT
center_890,500102,LOCATED_AT
center_891,110107,LOCATED_AT
center_892,370100,LOCATED_AT
center_893,110108,LOCATED_AT
center_894,371700,LOCATED_AT
center_895,331022,LOCATED_AT
center_896,510723,LOCATED_AT
center_897,371700,LOCATED_AT
center_898,361125,LOCATED_AT
center_899,310117,LOCATED_AT
center_900,442000,LOCATED_AT
center_901,370100,LOCATED_AT
center_902,360111,LOCATED_AT
center_903,410900,LOCATED_AT
center_904,440112,LOCATED_AT
center_905,110114,LOCATED_AT
center_906,330304,LOCATED_AT
center_907,330600,LOCATED_AT
center_908,341222,LOCATED_AT
center_909,440304,LOCATED_AT
center_910,440111,LOCATED_AT
center_911,230506,LOCATED_AT
center_912,320104,LOCATED_AT
center_913,440515,LOCATED_AT
center_914,341522,LOCATED_AT
center_915,620100,LOCATED_AT
center_916,469028,LOCATED_AT
center_917,430602,LOCATED_AT
center_918,320305,LOCATED_AT
center_919,430102,LOCATED_AT
center_920,510115,LOCATED_AT
center_921,500103,LOCATED_AT
center_922,370211,LOCATED_AT
center_923,430103,LOCATED_AT
center_924,430121,LOCATED_AT
center_925,430111,LOCATED_AT
center_926,420102,LOCATED_AT
center_927,420106,LOCATED_AT
center_928,420102,LOCATED_AT
center_929,510700,LOCATED_AT
center_930,500103,LOCATED_AT
center_931,610104,LOCATED_AT
center_932,610103,LOCATED_AT
center_933,500112,LOCATED_AT
center_934,510105,LOCATED_AT
center_935,410311,LOCATED_AT
center_936,410311,LOCATED_AT
center_937,320213,LOCATED_AT
center_938,310110,LOCATED_AT
center_939,310115,LOCATED_AT
center_940,330203,LOCATED_AT
center_941,340104,LOCATED_AT
center_942,340102,LOCATED_AT
center_943,320100,LOCATED_AT
center_944,330102,LOCATED_AT
center_945,320114,LOCATED_AT
center_946,610802,LOCATED_AT
center_947,410103,LOCATED_AT
center_948,110105,LOCATED_AT
center_949,370214,LOCATED_AT
center_950,370200,LOCATED_AT
center_951,511902,LOCATED_AT
center_952,330302,LOCATED_AT
center_953,440605,LOCATED_AT
center_954,450107,LOCATED_AT
center_955,441900,LOCATED_AT
center_956,441900,LOCATED_AT
center_957,440604,LOCATED_AT
center_958,411702,LOCATED_AT
center_959,370200,LOCATED_AT
center_960,440106,LOCATED_AT
center_961,440104,LOCATED_AT
center_962,440113,LOCATED_AT
center_963,440304,LOCATED_AT
center_964,230404,LOCATED_AT
center_965,440307,LOCATED_AT
center_966,320106,LOCATED_AT
center_967,211102,LOCATED_AT
center_968,420800,LOCATED_AT
center_969,232700,LOCATED_AT
center_970,370112,LOCATED_AT
center_971,440103,LOCATED_AT
center_972,310107,LOCATED_AT
center_973,320106,LOCATED_AT
center_974,450107,LOCATED_AT
center_975,360111,LOCATED_AT
center_976,340209,LOCATED_AT
center_977,210114,LOCATED_AT
center_978,210211,LOCATED_AT
center_979,110111,LOCATED_AT
center_980,361104,LOCATED_AT
center_981,110106,LOCATED_AT
center_982,110105,LOCATED_AT
center_983,110108,LOCATED_AT
center_984,130606,LOCATED_AT
center_985,130606,LOCATED_AT
center_986,130606,LOCATED_AT
center_987,410305,LOCATED_AT
center_988,440306,LOCATED_AT
center_989,440304,LOCATED_AT
center_990,320902,LOCATED_AT
center_991,340202,LOCATED_AT
center_992,500107,LOCATED_AT
center_993,510100,LOCATED_AT
center_994,110107,LOCATED_AT
center_995,441821,LOCATED_AT
center_996,310115,LOCATED_AT
center_997,310107,LOCATED_AT
center_998,360102,LOCATED_AT
center_999,350104,LOCATED_AT
center_1000,210204,LOCATED_AT
center_1001,410103,LOCATED_AT
center_1002,110102,LOCATED_AT
center_1003,440111,LOCATED_AT
center_1004,320800,LOCATED_AT
center_1005,371329,LOCATED_AT
center_1006,510107,LOCATED_AT
center_1007,440104,LOCATED_AT
center_1008,310112,LOCATED_AT
center_1009,510105,LOCATED_AT
center_1010,510107,LOCATED_AT
center_1011,510107,LOCATED_AT
center_1012,450312,LOCATED_AT
center_1013,110115,LOCATED_AT
center_1014,610113,LOCATED_AT
center_1015,654300,LOCATED_AT
center_1016,350100,LOCATED_AT
center_1017,350100,LOCATED_AT
center_1018,430903,LOCATED_AT
center_1019,110108,LOCATED_AT
center_1020,341702,LOCATED_AT
center_1021,350104,LOCATED_AT
center_1022,350103,LOCATED_AT
center_1023,110105,LOCATED_AT
center_1024,511702,LOCATED_AT
center_1025,540102,LOCATED_AT
center_1026,340104,LOCATED_AT
center_1027,320509,LOCATED_AT
center_1028,110102,LOCATED_AT
center_1029,110105,LOCATED_AT
center_1030,310116,LOCATED_AT
center_1031,420104,LOCATED_AT
center_1032,370830,LOCATED_AT
center_1033,120118,LOCATED_AT
center_1034,532600,LOCATED_AT
center_1035,120118,LOCATED_AT
center_1036,321100,LOCATED_AT
center_1037,510115,LOCATED_AT
center_1038,230404,LOCATED_AT
center_1039,440303,LOCATED_AT
center_1040,440113,LOCATED_AT
center_1041,430600,LOCATED_AT
center_1042,441224,LOCATED_AT
center_1043,410400,LOCATED_AT
center_1044,420102,LOCATED_AT
center_1045,330302,LOCATED_AT
center_1046,330302,LOCATED_AT
center_1047,370700,LOCATED_AT
center_1048,110105,LOCATED_AT
center_1049,640104,LOCATED_AT
center_1050,310107,LOCATED_AT
center_1051,430602,LOCATED_AT
center_1052,150103,LOCATED_AT
center_1053,440605,LOCATED_AT
center_1054,410105,LOCATED_AT
center_1055,370104,LOCATED_AT
center_1056,141002,LOCATED_AT
center_1057,330212,LOCATED_AT
center_1058,350104,LOCATED_AT
center_1059,350103,LOCATED_AT
center_1060,320602,LOCATED_AT
center_1061,320106,LOCATED_AT
center_1062,411000,LOCATED_AT
center_1063,420104,LOCATED_AT
center_1064,500112,LOCATED_AT
center_1065,222424,LOCATED_AT
center_1066,330702,LOCATED_AT
center_1067,440112,LOCATED_AT
center_1068,141002,LOCATED_AT
center_1069,430105,LOCATED_AT
center_1070,440513,LOCATED_AT
center_1071,430111,LOCATED_AT
center_1072,430104,LOCATED_AT
center_1073,430104,LOCATED_AT
center_1074,440403,LOCATED_AT
center_1075,440106,LOCATED_AT
center_1076,370214,LOCATED_AT
center_1077,340200,LOCATED_AT
center_1078,371302,LOCATED_AT
center_1079,420116,LOCATED_AT
center_1080,120105,LOCATED_AT
center_1081,110105,LOCATED_AT
center_1082,110112,LOCATED_AT
center_1083,430111,LOCATED_AT
center_1084,440604,LOCATED_AT
center_1085,440507,LOCATED_AT
center_1086,510106,LOCATED_AT
center_1087,130403,LOCATED_AT
center_1088,510105,LOCATED_AT
center_1089,440303,LOCATED_AT
center_1090,510113,LOCATED_AT
center_1091,440309,LOCATED_AT
center_1092,510129,LOCATED_AT
center_1093,510107,LOCATED_AT
center_1094,510100,LOCATED_AT
center_1095,510100,LOCATED_AT
center_1096,510100,LOCATED_AT
center_1097,441223,LOCATED_AT
center_1098,440310,LOCATED_AT
center_1099,445302,LOCATED_AT
center_1100,510100,LOCATED_AT
center_1101,510106,LOCATED_AT
center_1102,510104,LOCATED_AT
center_1103,510117,LOCATED_AT
center_1104,510108,LOCATED_AT
center_1105,510106,LOCATED_AT
center_1106,441900,LOCATED_AT
center_1107,440203,LOCATED_AT
center_1108,510115,LOCATED_AT
center_1109,510107,LOCATED_AT
center_1110,441821,LOCATED_AT
center_1111,441900,LOCATED_AT
center_1112,110112,LOCATED_AT
center_1113,440307,LOCATED_AT
center_1114,110101,LOCATED_AT
center_1115,430104,LOCATED_AT
center_1116,220113,LOCATED_AT
center_1117,510108,LOCATED_AT
center_1118,230404,LOCATED_AT
center_1119,441202,LOCATED_AT
center_1120,440106,LOCATED_AT
center_1121,440604,LOCATED_AT
center_1122,440111,LOCATED_AT
center_1123,440309,LOCATED_AT
center_1124,130600,LOCATED_AT
center_1125,310115,LOCATED_AT
center_1126,441900,LOCATED_AT
center_1127,441523,LOCATED_AT
center_1128,441300,LOCATED_AT
center_1129,441900,LOCATED_AT
center_1130,320106,LOCATED_AT
center_1131,441900,LOCATED_AT
center_1132,440904,LOCATED_AT
center_1133,110105,LOCATED_AT
center_1134,340111,LOCATED_AT
center_1135,110105,LOCATED_AT
center_1136,220100,LOCATED_AT
center_1137,445202,LOCATED_AT
center_1138,441302,LOCATED_AT
center_1139,440513,LOCATED_AT
center_1140,441523,LOCATED_AT
center_1141,440103,LOCATED_AT
center_1142,110000,LOCATED_AT
center_1143,420102,LOCATED_AT
center_1144,230103,LOCATED_AT
center_1145,500103,LOCATED_AT
center_1146,500103,LOCATED_AT
center_1147,110102,LOCATED_AT
center_1148,210202,LOCATED_AT
center_1149,500107,LOCATED_AT
center_1150,310104,LOCATED_AT
center_1151,220502,LOCATED_AT
center_1152,510104,LOCATED_AT
center_1153,140302,LOCATED_AT
center_1154,441400,LOCATED_AT
center_1155,360602,LOCATED_AT
center_1156,440304,LOCATED_AT
center_1157,440307,LOCATED_AT
center_1158,130104,LOCATED_AT
center_1159,500108,LOCATED_AT
center_1160,440306,LOCATED_AT
center_1161,131000,LOCATED_AT
center_1162,360102,LOCATED_AT
center_1163,440802,LOCATED_AT
center_1164,330212,LOCATED_AT
center_1165,320505,LOCATED_AT
center_1166,210213,LOCATED_AT
center_1167,140311,LOCATED_AT
center_1168,440309,LOCATED_AT
center_1169,460105,LOCATED_AT
center_1170,460108,LOCATED_AT
center_1171,320303,LOCATED_AT
center_1172,441424,LOCATED_AT
center_1173,440307,LOCATED_AT
center_1174,440307,LOCATED_AT
center_1175,440700,LOCATED_AT
center_1176,440111,LOCATED_AT
center_1177,440513,LOCATED_AT
center_1178,450923,LOCATED_AT
center_1179,441302,LOCATED_AT
center_1180,441322,LOCATED_AT
center_1181,441900,LOCATED_AT
center_1182,445122,LOCATED_AT
center_1183,120116,LOCATED_AT
center_1184,510105,LOCATED_AT
center_1185,440114,LOCATED_AT
center_1186,440307,LOCATED_AT
center_1187,445202,LOCATED_AT
center_1188,441802,LOCATED_AT
center_1189,440229,LOCATED_AT
center_1190,510107,LOCATED_AT
center_1191,330103,LOCATED_AT
center_1192,450103,LOCATED_AT
center_1193,340202,LOCATED_AT
center_1194,110107,LOCATED_AT
center_1195,440514,LOCATED_AT
center_1196,430102,LOCATED_AT
center_1197,330522,LOCATED_AT
center_1198,450802,LOCATED_AT
center_1199,320106,LOCATED_AT
center_1200,441802,LOCATED_AT
center_1201,440304,LOCATED_AT
center_1202,441323,LOCATED_AT
center_1203,510106,LOCATED_AT
center_1204,370406,LOCATED_AT
center_1205,371327,LOCATED_AT
center_1206,360602,LOCATED_AT
center_1207,320113,LOCATED_AT
center_1208,321311,LOCATED_AT
center_1209,441521,LOCATED_AT
center_1210,150104,LOCATED_AT
center_1211,445321,LOCATED_AT
center_1212,440307,LOCATED_AT
center_1213,441302,LOCATED_AT
center_1214,441823,LOCATED_AT
center_1215,440900,LOCATED_AT
center_1216,441900,LOCATED_AT
center_1217,130104,LOCATED_AT
center_1218,120104,LOCATED_AT
center_1219,370104,LOCATED_AT
center_1220,370112,LOCATED_AT
center_1221,370102,LOCATED_AT
center_1222,320213,LOCATED_AT
center_1223,320602,LOCATED_AT
center_1224,320602,LOCATED_AT
center_1225,320114,LOCATED_AT
center_1226,320106,LOCATED_AT
center_1227,430104,LOCATED_AT
center_1228,430111,LOCATED_AT
center_1229,420104,LOCATED_AT
center_1230,420111,LOCATED_AT
center_1231,420106,LOCATED_AT
center_1232,420105,LOCATED_AT
center_1233,420103,LOCATED_AT
center_1234,530112,LOCATED_AT
center_1235,440604,LOCATED_AT
center_1236,442000,LOCATED_AT
center_1237,440402,LOCATED_AT
center_1238,450103,LOCATED_AT
center_1239,450102,LOCATED_AT
center_1240,610104,LOCATED_AT
center_1241,520103,LOCATED_AT
center_1242,520103,LOCATED_AT
center_1243,500118,LOCATED_AT
center_1244,500101,LOCATED_AT
center_1245,500113,LOCATED_AT
center_1246,500106,LOCATED_AT
center_1247,500103,LOCATED_AT
center_1248,500112,LOCATED_AT
center_1249,420302,LOCATED_AT
center_1250,350622,LOCATED_AT
center_1251,350521,LOCATED_AT
center_1252,350500,LOCATED_AT
center_1253,350500,LOCATED_AT
center_1254,350502,LOCATED_AT
center_1255,350902,LOCATED_AT
center_1256,350211,LOCATED_AT
center_1257,350203,LOCATED_AT
center_1258,350100,LOCATED_AT
center_1259,350104,LOCATED_AT
center_1260,350111,LOCATED_AT
center_1261,321322,LOCATED_AT
center_1262,330302,LOCATED_AT
center_1263,330205,LOCATED_AT
center_1264,330212,LOCATED_AT
center_1265,330109,LOCATED_AT
center_1266,330105,LOCATED_AT
center_1267,341202,LOCATED_AT
center_1268,360702,LOCATED_AT
center_1269,360111,LOCATED_AT
center_1270,360102,LOCATED_AT
center_1271,340104,LOCATED_AT
center_1272,340111,LOCATED_AT
center_1273,510105,LOCATED_AT
center_1274,510105,LOCATED_AT
center_1275,440106,LOCATED_AT
center_1276,350213,LOCATED_AT
center_1277,520102,LOCATED_AT
center_1278,371302,LOCATED_AT
center_1279,510105,LOCATED_AT
center_1280,500103,LOCATED_AT
center_1281,370114,LOCATED_AT
center_1282,110101,LOCATED_AT
center_1283,140302,LOCATED_AT
center_1284,441900,LOCATED_AT
center_1285,441322,LOCATED_AT
center_1286,441521,LOCATED_AT
center_1287,441900,LOCATED_AT
center_1288,441900,LOCATED_AT
center_1289,441602,LOCATED_AT
center_1290,440703,LOCATED_AT
center_1291,510107,LOCATED_AT
center_1292,410103,LOCATED_AT
center_1293,440306,LOCATED_AT
center_1294,440304,LOCATED_AT
center_1295,440307,LOCATED_AT
center_1296,440307,LOCATED_AT
center_1297,230404,LOCATED_AT
center_1298,310112,LOCATED_AT
center_1299,110105,LOCATED_AT
center_1300,110105,LOCATED_AT
center_1301,330102,LOCATED_AT
center_1302,610113,LOCATED_AT
center_1303,320303,LOCATED_AT
center_1304,110111,LOCATED_AT
center_1305,110113,LOCATED_AT
center_1306,341202,LOCATED_AT
center_1307,110105,LOCATED_AT
center_1308,110105,LOCATED_AT
center_1309,130900,LOCATED_AT
center_1310,120104,LOCATED_AT
center_1311,522600,LOCATED_AT
center_1312,540102,LOCATED_AT
center_1313,540102,LOCATED_AT
center_1314,540102,LOCATED_AT
center_1315,540102,LOCATED_AT
center_1316,540102,LOCATED_AT
center_1317,540102,LOCATED_AT
center_1318,620105,LOCATED_AT
center_1319,540102,LOCATED_AT
center_1320,620100,LOCATED_AT
center_1321,540102,LOCATED_AT
center_1322,540102,LOCATED_AT
center_1323,540102,LOCATED_AT
center_1324,540102,LOCATED_AT
center_1325,540102,LOCATED_AT
center_1326,620103,LOCATED_AT
center_1327,540102,LOCATED_AT
center_1328,540102,LOCATED_AT
center_1329,620121,LOCATED_AT
center_1330,620103,LOCATED_AT
center_1331,620103,LOCATED_AT
center_1332,540102,LOCATED_AT
center_1333,341300,LOCATED_AT
center_1334,540102,LOCATED_AT
center_1335,340603,LOCATED_AT
center_1336,340104,LOCATED_AT
center_1337,540102,LOCATED_AT
center_1338,330603,LOCATED_AT
center_1339,620200,LOCATED_AT
center_1340,620200,LOCATED_AT
center_1341,230506,LOCATED_AT
center_1342,620200,LOCATED_AT
center_1343,620302,LOCATED_AT
center_1344,620402,LOCATED_AT
center_1345,620421,LOCATED_AT
center_1346,620422,LOCATED_AT
center_1347,620402,LOCATED_AT
center_1348,620503,LOCATED_AT
center_1349,620500,LOCATED_AT
center_1350,620502,LOCATED_AT
center_1351,620524,LOCATED_AT
center_1352,620522,LOCATED_AT
center_1353,620523,LOCATED_AT
center_1354,620521,LOCATED_AT
center_1355,620503,LOCATED_AT
center_1356,620622,LOCATED_AT
center_1357,620602,LOCATED_AT
center_1358,620602,LOCATED_AT
center_1359,620622,LOCATED_AT
center_1360,620602,LOCATED_AT
center_1361,620602,LOCATED_AT
center_1362,620621,LOCATED_AT
center_1363,620602,LOCATED_AT
center_1364,620725,LOCATED_AT
center_1365,620722,LOCATED_AT
center_1366,620702,LOCATED_AT
center_1367,620702,LOCATED_AT
center_1368,620702,LOCATED_AT
center_1369,620724,LOCATED_AT
center_1370,620702,LOCATED_AT
center_1371,620702,LOCATED_AT
center_1372,620702,LOCATED_AT
center_1373,620702,LOCATED_AT
center_1374,620702,LOCATED_AT
center_1375,440112,LOCATED_AT
center_1376,440113,LOCATED_AT
center_1377,620802,LOCATED_AT
center_1378,620802,LOCATED_AT
center_1379,620826,LOCATED_AT
center_1380,620821,LOCATED_AT
center_1381,620802,LOCATED_AT
center_1382,620802,LOCATED_AT
center_1383,620923,LOCATED_AT
center_1384,620921,LOCATED_AT
center_1385,620902,LOCATED_AT
center_1386,620902,LOCATED_AT
center_1387,620902,LOCATED_AT
center_1388,621022,LOCATED_AT
center_1389,621002,LOCATED_AT
center_1390,621124,LOCATED_AT
center_1391,640104,LOCATED_AT
center_1392,621123,LOCATED_AT
center_1393,621125,LOCATED_AT
center_1394,621102,LOCATED_AT
center_1395,621122,LOCATED_AT
center_1396,621102,LOCATED_AT
center_1397,621123,LOCATED_AT
center_1398,621124,LOCATED_AT
center_1399,621121,LOCATED_AT
center_1400,621126,LOCATED_AT
center_1401,621102,LOCATED_AT
center_1402,621122,LOCATED_AT
center_1403,621102,LOCATED_AT
center_1404,621221,LOCATED_AT
center_1405,621226,LOCATED_AT
center_1406,621221,LOCATED_AT
center_1407,621202,LOCATED_AT
center_1408,371302,LOCATED_AT
center_1409,410105,LOCATED_AT
center_1410,410105,LOCATED_AT
center_1411,411303,LOCATED_AT
center_1412,430525,LOCATED_AT
center_1413,350502,LOCATED_AT
center_1414,622900,LOCATED_AT
center_1415,622900,LOCATED_AT
center_1416,622900,LOCATED_AT
center_1417,623000,LOCATED_AT
center_1418,530112,LOCATED_AT
center_1419,530112,LOCATED_AT
center_1420,530103,LOCATED_AT
center_1421,530102,LOCATED_AT
center_1422,530112,LOCATED_AT
center_1423,530111,LOCATED_AT
center_1424,530112,LOCATED_AT
center_1425,530103,LOCATED_AT
center_1426,530111,LOCATED_AT
center_1427,530112,LOCATED_AT
center_1428,530112,LOCATED_AT
center_1429,530102,LOCATED_AT
center_1430,530127,LOCATED_AT
center_1431,530100,LOCATED_AT
center_1432,530100,LOCATED_AT
center_1433,530100,LOCATED_AT
center_1434,530100,LOCATED_AT
center_1435,530125,LOCATED_AT
center_1436,530112,LOCATED_AT
center_1437,530103,LOCATED_AT
center_1438,530325,LOCATED_AT
center_1439,530302,LOCATED_AT
center_1440,530302,LOCATED_AT
center_1441,530302,LOCATED_AT
center_1442,530302,LOCATED_AT
center_1443,530302,LOCATED_AT
center_1444,530322,LOCATED_AT
center_1445,530324,LOCATED_AT
center_1446,530326,LOCATED_AT
center_1447,530325,LOCATED_AT
center_1448,530302,LOCATED_AT
center_1449,530302,LOCATED_AT
center_1450,530402,LOCATED_AT
center_1451,530402,LOCATED_AT
center_1452,530423,LOCATED_AT
center_1453,530402,LOCATED_AT
center_1454,530502,LOCATED_AT
center_1455,530502,LOCATED_AT
center_1456,530524,LOCATED_AT
center_1457,530523,LOCATED_AT
center_1458,530521,LOCATED_AT
center_1459,530500,LOCATED_AT
center_1460,530602,LOCATED_AT
center_1461,530602,LOCATED_AT
center_1462,530629,LOCATED_AT
center_1463,530627,LOCATED_AT
center_1464,530621,LOCATED_AT
center_1465,530625,LOCATED_AT
center_1466,530622,LOCATED_AT
center_1467,530602,LOCATED_AT
center_1468,530700,LOCATED_AT
center_1469,530702,LOCATED_AT
center_1470,530700,LOCATED_AT
center_1471,530802,LOCATED_AT
center_1472,530802,LOCATED_AT
center_1473,530802,LOCATED_AT
center_1474,530800,LOCATED_AT
center_1475,530800,LOCATED_AT
center_1476,530800,LOCATED_AT
center_1477,530800,LOCATED_AT
center_1478,530802,LOCATED_AT
center_1479,530902,LOCATED_AT
center_1480,530902,LOCATED_AT
center_1481,530902,LOCATED_AT
center_1482,530900,LOCATED_AT
center_1483,530921,LOCATED_AT
center_1484,530923,LOCATED_AT
center_1485,530922,LOCATED_AT
center_1486,530902,LOCATED_AT
center_1487,532300,LOCATED_AT
